HostName;Description;Severity;Status;Occurrence_Time
m8sdp23a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:50
m11sdp20a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:50
enhIntWS2;"SNOC Log Monitoring - MongoException Error on {HOST.NAME} with description: {{ITEM.VALUE}.regsub(""(Mongo).(.*)"",""\2"")}";DISASTER;OK;06/01/2020 11:50
;;;;
enhIntWS2;"SNOC Log Monitoring - MongoException Error on {HOST.NAME} with description: {{ITEM.VALUE}.regsub(""(Mongo).(.*)"",""\2"")}";DISASTER;OK;06/01/2020 11:50
;;;;
enhIntWS2;"SNOC Log Monitoring - MongoException Error on {HOST.NAME} with description: {{ITEM.VALUE}.regsub(""(Mongo).(.*)"",""\2"")}";DISASTER;OK;06/01/2020 11:50
;;;;
enhIntWS2;"SNOC Log Monitoring - MongoException Error on {HOST.NAME} with description: {{ITEM.VALUE}.regsub(""(Mongo).(.*)"",""\2"")}";DISASTER;OK;06/01/2020 11:50
;;;;
enhIntWS2;"SNOC Log Monitoring - MongoException Error on {HOST.NAME} with description: {{ITEM.VALUE}.regsub(""(Mongo).(.*)"",""\2"")}";DISASTER;OK;06/01/2020 11:50
;;;;
m11sdp20a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:50
rc51e00vm016d;MariaDB Django Queries on  - {HOST.NAME} has Reached {ITEM.VALUE};WARNING;OK;06/01/2020 11:50
m4sdp24a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:50
m4sdp24a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:49
m8air7;Configuration error. on {HOST.HOST};AVERAGE;OK;06/01/2020 11:49
m11sdp20a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:49
m11sdp20a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:49
m11sdp21a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:49
m11sdp21a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:48
m11sdp21a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:48
m11sdp21a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:48
10.96.16.7;Memory usage is greater than 70% on {HOST.NAME};AVERAGE;OK;06/01/2020 11:47
dc1occ05;Not Possible To Establish Connection on {HOST.HOST};WARNING;OK;06/01/2020 11:47
dc1occ06;Not Possible To Establish Connection on {HOST.HOST};WARNING;OK;06/01/2020 11:47
dc2occ07;Not Possible To Establish Connection on {HOST.HOST};WARNING;OK;06/01/2020 11:47
dc2occ08;Not Possible To Establish Connection on {HOST.HOST};WARNING;OK;06/01/2020 11:47
rc51e00h001b;"""mysqld-proxy"": 2 processes NOT running on web database server";DISASTER;PROBLEM;06/01/2020 11:47
m11sdp20a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:47
rc51e00vm004;High CPU Utilization detected on redis-server process;WARNING;OK;06/01/2020 11:47
enhIntWS2;"SNOC Log Monitoring - MongoException Error on {HOST.NAME} with description: {{ITEM.VALUE}.regsub(""(Mongo).(.*)"",""\2"")}";DISASTER;OK;06/01/2020 11:47
;;;;
enhIntWS2;"SNOC Log Monitoring - MongoException Error on {HOST.NAME} with description: {{ITEM.VALUE}.regsub(""(Mongo).(.*)"",""\2"")}";DISASTER;OK;06/01/2020 11:47
;;;;
enhIntWS2;"SNOC Log Monitoring - MongoException Error on {HOST.NAME} with description: {{ITEM.VALUE}.regsub(""(Mongo).(.*)"",""\2"")}";DISASTER;OK;06/01/2020 11:47
;;;;
enhIntWS2;"SNOC Log Monitoring - MongoException Error on {HOST.NAME} with description: {{ITEM.VALUE}.regsub(""(Mongo).(.*)"",""\2"")}";DISASTER;OK;06/01/2020 11:47
;;;;
enhIntWS2;"SNOC Log Monitoring - MongoException Error on {HOST.NAME} with description: {{ITEM.VALUE}.regsub(""(Mongo).(.*)"",""\2"")}";DISASTER;OK;06/01/2020 11:47
;;;;
m8air6;Configuration error. on {HOST.HOST};AVERAGE;OK;06/01/2020 11:47
m11sdp20a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:47
m4sdp24a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:47
m11sdp20a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:47
10.96.16.7;Memory usage is greater than 70% on {HOST.NAME};AVERAGE;OK;06/01/2020 11:46
m8air7;Configuration error. on {HOST.HOST};AVERAGE;OK;06/01/2020 11:46
m4sdp24a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:46
m11sdp20a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:46
m8sdp23a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:46
enhIntWS2;"SNOC Log Monitoring - MongoException Error on {HOST.NAME} with description: {{ITEM.VALUE}.regsub(""(Mongo).(.*)"",""\2"")}";DISASTER;OK;06/01/2020 11:46
;;;;
enhIntWS2;"SNOC Log Monitoring - MongoException Error on {HOST.NAME} with description: {{ITEM.VALUE}.regsub(""(Mongo).(.*)"",""\2"")}";DISASTER;OK;06/01/2020 11:46
;;;;
enhIntWS2;"SNOC Log Monitoring - MongoException Error on {HOST.NAME} with description: {{ITEM.VALUE}.regsub(""(Mongo).(.*)"",""\2"")}";DISASTER;OK;06/01/2020 11:46
;;;;
enhIntWS2;"SNOC Log Monitoring - MongoException Error on {HOST.NAME} with description: {{ITEM.VALUE}.regsub(""(Mongo).(.*)"",""\2"")}";DISASTER;OK;06/01/2020 11:46
;;;;
enhIntWS2;"SNOC Log Monitoring - MongoException Error on {HOST.NAME} with description: {{ITEM.VALUE}.regsub(""(Mongo).(.*)"",""\2"")}";DISASTER;OK;06/01/2020 11:46
;;;;
rc51e00vm016d;MariaDB Django Queries on  - {HOST.NAME} has Reached {ITEM.VALUE};WARNING;OK;06/01/2020 11:46
m8sdp23a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:46
djezzy-dc1-mm-esa;Failed to decode received data on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:46
djezzy-dc1-FE-Server7;Failed to decode received data on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:46
m8air7;Configuration error. on {HOST.HOST};AVERAGE;OK;06/01/2020 11:46
m8sdp23a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:46
m8sdp23a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:45
rc51e00vm016d;MariaDB Django Queries on  - {HOST.NAME} has Reached {ITEM.VALUE};WARNING;OK;06/01/2020 11:45
rc51e00h001b;"""mysqld-proxy"": 2 processes NOT running on web database server";DISASTER;PROBLEM;06/01/2020 11:45
m8air6;Configuration error. on {HOST.HOST};AVERAGE;OK;06/01/2020 11:45
enhIntWS2;"SNOC Log Monitoring - MongoException Error on {HOST.NAME} with description: {{ITEM.VALUE}.regsub(""(Mongo).(.*)"",""\2"")}";DISASTER;OK;06/01/2020 11:45
;;;;
m4sdp26a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:45
m11sdp21a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:45
m11sdp21a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:44
m4sdp26a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:44
djezzy-dc1-mm-esa;Connection to an external input system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:44
djezzy-dc1-FE-Server4;Failed to collect a file from an external system on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:44
djezzy-dc1-FE-Server4;Connection to an external input system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:44
djezzy-dc1-mm-esa;Failed to collect a file from an external system on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:44
rc51e00vm016d;MariaDB Django Queries on  - {HOST.NAME} has Reached {ITEM.VALUE};WARNING;OK;06/01/2020 11:44
m8sdp22a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:44
m8air7;Configuration error. on {HOST.HOST};AVERAGE;OK;06/01/2020 11:43
m8sdp22a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:43
rc51e00vm016d;MariaDB Django Queries on  - {HOST.NAME} has Reached {ITEM.VALUE};WARNING;OK;06/01/2020 11:43
m8sdp23a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:43
rc51e00vm016d;Max No of running queries on MariaDB - {HOST.NAME} has Reached {ITEM.VALUE};HIGH;OK;06/01/2020 11:43
rc51e00vm016d;Max No of running queries on MariaDB - {HOST.NAME} has Reached {ITEM.VALUE};WARNING;OK;06/01/2020 11:43
dc1occ05;Not Possible To Establish Connection on {HOST.HOST};WARNING;OK;06/01/2020 11:43
dc1occ06;Not Possible To Establish Connection on {HOST.HOST};WARNING;OK;06/01/2020 11:43
dc2occ07;Not Possible To Establish Connection on {HOST.HOST};WARNING;OK;06/01/2020 11:43
dc2occ08;Not Possible To Establish Connection on {HOST.HOST};WARNING;OK;06/01/2020 11:43
rc51e00vm016d;MariaDB Django Queries on - {HOST.NAME} has Reached {ITEM.VALUE};HIGH;OK;06/01/2020 11:43
rc51e00vm016d;MariaDB Django Queries on - {HOST.NAME} has Reached {ITEM.VALUE};DISASTER;OK;06/01/2020 11:43
rc51e00vm016d;MariaDB Django Queries on  - {HOST.NAME} has Reached {ITEM.VALUE};WARNING;OK;06/01/2020 11:43
m8sdp23a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:43
m8air6;Configuration error. on {HOST.HOST};AVERAGE;OK;06/01/2020 11:43
m11sdp20a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:43
rc51e00vm016d;Max No of running queries on MariaDB - {HOST.NAME} has Reached {ITEM.VALUE};HIGH;OK;06/01/2020 11:42
rc51e00vm016d;Max No of running queries on MariaDB - {HOST.NAME} has Reached {ITEM.VALUE};WARNING;OK;06/01/2020 11:42
rc51e00vm016d;MariaDB Django Queries on - {HOST.NAME} has Reached {ITEM.VALUE};HIGH;OK;06/01/2020 11:42
rc51e00vm016d;MariaDB Django Queries on - {HOST.NAME} has Reached {ITEM.VALUE};DISASTER;OK;06/01/2020 11:42
rc51e00vm016d;MariaDB Django Queries on  - {HOST.NAME} has Reached {ITEM.VALUE};WARNING;OK;06/01/2020 11:42
djezzy-dc1-mm-esa;Connection to an external output system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:42
djezzy-dc1-FE-Server7;Connection to an external output system was broken on {HOST.HOST};WARNING;OK;06/01/2020 11:42
m11sdp20a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:42
m8air6;Configuration error. on {HOST.HOST};AVERAGE;OK;06/01/2020 11:42
m8sdp23a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:42
m11sdp20a;Error renaming remote file on {HOST.HOST};AVERAGE;OK;06/01/2020 11:42
djezzy-dc1-mm-esa;Transaction Failed on {HOST.HOST};INFORMATION;PROBLEM;06/01/2020 11:42
djezzy-dc1-OL-SERVER;Transaction Failed on {HOST.HOST};INFORMATION;PROBLEM;06/01/2020 11:42
djezzy-dc1-FE-Server7;Connection to an external output system was broken on {HOST.HOST};WARNING;OK;06/01/2020 11:42
djezzy-dc1-FE-Server8;Failed to decode received data on {HOST.HOST};WARNING;OK;06/01/2020 11:42
djezzy-dc1-FE-Server8;Failed to collect a file from an external system on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:42
djezzy-dc1-FE-Server9;Failed to decode received data on {HOST.HOST};WARNING;OK;06/01/2020 11:42
djezzy-dc1-mm-esa;System Backup Successful on {HOST.HOST};INFORMATION;OK;06/01/2020 11:42
djezzy-dc1-mm-esa;Application Backup Successful on {HOST.HOST};INFORMATION;OK;06/01/2020 11:42
djezzy-dc1-mm-esa;Diameter Charging Backend connection failed on {HOST.HOST};INFORMATION;PROBLEM;06/01/2020 11:42
djezzy-dc1-mm-mgr;System Backup Successful on {HOST.HOST};INFORMATION;OK;06/01/2020 11:42
djezzy-dc1-mm-mgr;Application Backup Successful on {HOST.HOST};INFORMATION;OK;06/01/2020 11:42
djezzy-dc1-OL-SERVER;Diameter Charging Backend connection failed on {HOST.HOST};INFORMATION;PROBLEM;06/01/2020 11:42
djezzy-dc1-mm-esa;Failed to collect a file from an external system on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:42
djezzy-dc1-mm-esa;Connection to an external input system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:42
djezzy-dc1-FE-Server7;Failed to collect a file from an external system on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:42
djezzy-dc1-FE-Server7;Connection to an external input system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:42
djezzy-dc1-FE-Server8;Connection to an external input system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:42
djezzy-dc1-FE-Server8;Connection to an external output system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:42
djezzy-dc1-FE-Server9;Connection to an external output system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:42
djezzy-dc1-mm-esa;Failed to collect a file from an external system on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:42
djezzy-dc1-mm-esa;Connection to an external input system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:42
djezzy-dc1-FE-Server7;Failed to collect a file from an external system on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:42
djezzy-dc1-FE-Server7;Connection to an external input system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:42
djezzy-dc1-mm-esa;Connection to an external output system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:42
djezzy-dc1-FE-Server4;Connection to an external output system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:42
m4sdp24a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:42
m4sdp26a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:42
m8sdp23a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:41
djezzy-dc1-mm-esa;Transaction Failed on {HOST.HOST};INFORMATION;PROBLEM;06/01/2020 11:41
djezzy-dc1-OL-SERVER4;Transaction Failed on {HOST.HOST};INFORMATION;PROBLEM;06/01/2020 11:41
m4sdp26a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:41
m4sdp24a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:41
rc51e00h001b;"""mysqld-proxy"": 2 processes NOT running on web database server";DISASTER;PROBLEM;06/01/2020 11:41
djezzy-dc1-mm-esa;Failed to decode received data on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:41
djezzy-dc1-FE-Server7;Failed to decode received data on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:41
m8sdp22a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:41
djezzy-dc1-mm-esa;Failed to decode received data on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:41
djezzy-dc1-FE-Server7;Failed to decode received data on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:41
djezzy-dc1-OL-SERVER4;Transaction Failed on {HOST.HOST};INFORMATION;PROBLEM;06/01/2020 11:40
m8sdp22a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:40
djezzy-dc1-FE-Server4;Connection to an external output system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:40
djezzy-dc1-FE-Server9;Connection to an external output system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:40
djezzy-dc1-mm-esa;Connection to an external output system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:40
djezzy-dc1-FE-Server7;Connection to an external output system was broken on {HOST.HOST};WARNING;OK;06/01/2020 11:40
djezzy-dc1-mm-esa;Failed to decode received data on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:40
djezzy-dc1-FE-Server7;Failed to decode received data on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:40
djezzy-dc1-mm-esa;Failed to decode received data on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:40
djezzy-dc1-FE-Server7;Failed to decode received data on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:40
m8air7;Configuration error. on {HOST.HOST};AVERAGE;OK;06/01/2020 11:40
dc1occ05;Not Possible To Establish Connection on {HOST.HOST};WARNING;OK;06/01/2020 11:39
dc1occ06;Not Possible To Establish Connection on {HOST.HOST};WARNING;OK;06/01/2020 11:39
dc2occ07;Not Possible To Establish Connection on {HOST.HOST};WARNING;OK;06/01/2020 11:39
dc2occ08;Not Possible To Establish Connection on {HOST.HOST};WARNING;OK;06/01/2020 11:39
djezzy-dc1-mm-esa;Connection to an external output system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:39
djezzy-dc1-FE-Server7;Connection to an external output system was broken on {HOST.HOST};WARNING;OK;06/01/2020 11:39
rc51e00h001b;"""mysqld-proxy"": 2 processes NOT running on web database server";DISASTER;PROBLEM;06/01/2020 11:39
m11sdp21a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:39
djezzy-dc1-mm-esa;Transaction Failed on {HOST.HOST};INFORMATION;PROBLEM;06/01/2020 11:39
djezzy-dc1-mm-esa;Connection to an external output system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:39
djezzy-dc1-FE-Server7;Connection to an external output system was broken on {HOST.HOST};WARNING;OK;06/01/2020 11:39
ALG-S2-L-LB-2.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;06/01/2020 11:39
m11sdp21a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:39
rc51e00vm016d;MariaDB Django Queries on  - {HOST.NAME} has Reached {ITEM.VALUE};WARNING;OK;06/01/2020 11:39
ALG-S1-L-LB-1.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;06/01/2020 11:39
ALG-S1-T-LB-2.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;06/01/2020 11:39
ALG-S1-T-LB-1.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;06/01/2020 11:39
m8sdp23a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:39
djezzy-dc1-FE-Server7;An error occurred in a BGwProcessor process on {HOST.HOST};AVERAGE;OK;06/01/2020 11:39
ALG-S1-L-LB-1.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;06/01/2020 11:39
ALG-S1-T-LB-1.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;06/01/2020 11:39
ALG-S1-T-LB-2.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;06/01/2020 11:39
ALG-S2-L-LB-2.dbss.otalgerie.com;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;06/01/2020 11:39
djezzy-dc1-FE-Server7;Failed to collect a file from an external system on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:38
djezzy-dc1-FE-Server7;Connection to an external input system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:38
djezzy-dc1-FE-Server7;Connection to an external output system was broken on {HOST.HOST};WARNING;OK;06/01/2020 11:38
djezzy-dc1-mm-esa;Transaction Failed on {HOST.HOST};INFORMATION;PROBLEM;06/01/2020 11:38
djezzy-dc1-mm-esa;An error occurred in a BGwProcessor process on {HOST.HOST};AVERAGE;OK;06/01/2020 11:38
djezzy-dc1-FE-Server5;Connection to an external output system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:38
djezzy-dc1-OL-SERVER2;Processing Failed on {HOST.HOST};WARNING;OK;06/01/2020 11:38
djezzy-dc1-OL-SERVER3;Transaction Failed on {HOST.HOST};INFORMATION;OK;06/01/2020 11:38
djezzy-dc1-OL-SERVER4;Transaction Failed on {HOST.HOST};INFORMATION;PROBLEM;06/01/2020 11:38
djezzy-dc1-mm-esa;Connection to an external input system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:38
djezzy-dc1-FE-Server1;Failed to collect a file from an external system on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:38
djezzy-dc1-FE-Server1;Connection to an external input system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:38
djezzy-dc1-FE-Server2;Failed to decode received data on {HOST.HOST};WARNING;OK;06/01/2020 11:38
djezzy-dc1-FE-Server3;Connection to an external output system was broken on {HOST.HOST};WARNING;OK;06/01/2020 11:38
djezzy-dc1-FE-Server4;Failed to collect a file from an external system on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:38
djezzy-dc1-FE-Server4;Connection to an external input system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:38
djezzy-dc1-FE-Server4;Connection to an external output system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:38
djezzy-dc1-mm-esa;Failed to collect a file from an external system on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:38
djezzy-dc1-mm-esa;Connection to an external input system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:38
djezzy-dc1-FE-Server1;Connection to an external input system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:38
djezzy-dc1-FE-Server1;Connection to an external output system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:38
djezzy-dc1-FE-Server10;Failed to collect a file from an external system on {HOST.HOST};WARNING;OK;06/01/2020 11:38
djezzy-dc1-FE-Server10;Connection to an external input system was broken on {HOST.HOST};WARNING;OK;06/01/2020 11:38
m8sdp23a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:38
dc1occ06;Not Possible To Establish Connection on {HOST.HOST};WARNING;OK;06/01/2020 11:38
dc1occ05;Not Possible To Establish Connection on {HOST.HOST};WARNING;OK;06/01/2020 11:38
dc2occ07;Not Possible To Establish Connection on {HOST.HOST};WARNING;OK;06/01/2020 11:38
dc2occ08;Not Possible To Establish Connection on {HOST.HOST};WARNING;OK;06/01/2020 11:38
rc51e00vm020a;CPU utilization is greater than 90% on {HOST.HOST};DISASTER;OK;06/01/2020 11:38
rc51e00vm016d;MariaDB Django Queries on  - {HOST.NAME} has Reached {ITEM.VALUE};WARNING;OK;06/01/2020 11:38
djezzy-dc1-mm-esa;Connection to an external output system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:38
djezzy-dc1-FE-Server10;Connection to an external output system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:38
m8air6;Configuration error. on {HOST.HOST};AVERAGE;OK;06/01/2020 11:38
m4sdp26a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:38
dzalb01a1;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;06/01/2020 11:38
dzalb01a2;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;06/01/2020 11:38
djezzy-dc1-mm-esa;Connection to an external output system was broken on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:38
m4sdp26a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:38
m8air6;Configuration error. on {HOST.HOST};AVERAGE;OK;06/01/2020 11:38
m4sdp26a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:38
dzalb01a1;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;06/01/2020 11:38
dzalb01a2;SNMP Not Reachable on {HOST.NAME};DISASTER;OK;06/01/2020 11:38
m11sdp20a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:38
10.96.16.7;Memory usage is greater than 70% on {HOST.NAME};AVERAGE;OK;06/01/2020 11:37
m4sdp26a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:37
rc51e00vm020a;CPU utilization is greater than 90% on {HOST.HOST};DISASTER;OK;06/01/2020 11:37
m11sdp20a;Reservation lost on {HOST.HOST};WARNING;OK;06/01/2020 11:37
djezzy-dc1-mm-esa;Failed to collect a file from an external system on {HOST.HOST};WARNING;PROBLEM;06/01/2020 11:37
m8air7;Configuration error. on {HOST.HOST};AVERAGE;OK;06/01/2020 11:37
Zabbix server;Zabbix alerter processes more than 75% busy;AVERAGE;OK;06/01/2020 11:37
